sku,location,date,actual_demand,forecast,abc_class,xyz_class,cv,promo_flag,holiday_flag,lead_time_mean,lead_time_std,unit_cost,unit_margin,holding_cost_rate,shortage_cost_per_unit,service_target,safety_stock,reorder_point,on_hand,on_order,stockout_flag,product_family
SKU_004,WH_SOUTH,2024-10-28,499.0,531.0,A,X,0.174,0,0,14,2,100.48,30.14,0.2,45.21,0.95,1491.0,2356.0,2013.0,711.0,0,FAM_A
SKU_004,WH_SOUTH,2024-11-04,349.0,383.0,A,X,0.174,0,0,14,2,100.48,30.14,0.2,45.21,0.95,1491.0,2356.0,1131.0,435.0,0,FAM_A
SKU_004,WH_SOUTH,2024-11-11,432.0,481.0,A,X,0.174,0,0,14,2,100.48,30.14,0.2,45.21,0.95,1491.0,2356.0,3711.0,510.0,0,FAM_A
SKU_004,WH_SOUTH,2024-11-18,449.0,479.0,A,X,0.174,0,0,14,2,100.48,30.14,0.2,45.21,0.95,1491.0,2356.0,2209.0,28.0,0,FAM_A
SKU_004,WH_SOUTH,2024-11-25,286.0,314.0,A,X,0.174,0,0,14,2,100.48,30.14,0.2,45.21,0.95,1491.0,2356.0,890.0,284.0,0,FAM_A
SKU_004,WH_SOUTH,2024-12-02,452.0,484.0,A,X,0.174,0,0,14,2,100.48,30.14,0.2,45.21,0.95,1491.0,2356.0,2074.0,485.0,0,FAM_A
SKU_004,WH_SOUTH,2024-12-09,582.0,631.0,A,X,0.174,0,0,14,2,100.48,30.14,0.2,45.21,0.95,1491.0,2356.0,3273.0,577.0,0,FAM_A
SKU_004,WH_SOUTH,2024-12-16,464.0,518.0,A,X,0.174,0,0,14,2,100.48,30.14,0.2,45.21,0.95,1491.0,2356.0,2036.0,506.0,0,FAM_A
SKU_004,WH_SOUTH,2024-12-23,524.0,570.0,A,X,0.174,0,1,14,2,100.48,30.14,0.2,45.21,0.95,1491.0,2356.0,1919.0,286.0,0,FAM_A
SKU_005,WH_NORTH,2023-01-02,474.0,489.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3994.0,892.0,0,FAM_A
SKU_005,WH_NORTH,2023-01-09,533.0,524.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2557.0,472.0,0,FAM_A
SKU_005,WH_NORTH,2023-01-16,441.0,441.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2133.0,783.0,0,FAM_A
SKU_005,WH_NORTH,2023-01-23,566.0,542.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4356.0,85.0,0,FAM_A
SKU_005,WH_NORTH,2023-01-30,430.0,427.0,A,X,0.239,1,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,5186.0,847.0,0,FAM_A
SKU_005,WH_NORTH,2023-02-06,574.0,586.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4985.0,427.0,0,FAM_A
SKU_005,WH_NORTH,2023-02-13,553.0,572.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1429.0,488.0,0,FAM_A
SKU_005,WH_NORTH,2023-02-20,493.0,487.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4917.0,4.0,0,FAM_A
SKU_005,WH_NORTH,2023-02-27,447.0,469.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1933.0,194.0,0,FAM_A
SKU_005,WH_NORTH,2023-03-06,518.0,499.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3707.0,319.0,0,FAM_A
SKU_005,WH_NORTH,2023-03-13,566.0,552.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4721.0,587.0,0,FAM_A
SKU_005,WH_NORTH,2023-03-20,746.0,765.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2449.0,156.0,0,FAM_A
SKU_005,WH_NORTH,2023-03-27,612.0,645.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,5041.0,606.0,0,FAM_A
SKU_005,WH_NORTH,2023-04-03,617.0,631.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2818.0,814.0,0,FAM_A
SKU_005,WH_NORTH,2023-04-10,869.0,877.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3294.0,862.0,0,FAM_A
SKU_005,WH_NORTH,2023-04-17,562.0,533.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3649.0,185.0,0,FAM_A
SKU_005,WH_NORTH,2023-04-24,558.0,531.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,5045.0,583.0,0,FAM_A
SKU_005,WH_NORTH,2023-05-01,584.0,592.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3416.0,60.0,0,FAM_A
SKU_005,WH_NORTH,2023-05-08,380.0,378.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1804.0,784.0,0,FAM_A
SKU_005,WH_NORTH,2023-05-15,447.0,434.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2064.0,29.0,0,FAM_A
SKU_005,WH_NORTH,2023-05-22,440.0,446.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1630.0,50.0,0,FAM_A
SKU_005,WH_NORTH,2023-05-29,577.0,585.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2382.0,379.0,0,FAM_A
SKU_005,WH_NORTH,2023-06-05,479.0,499.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4586.0,290.0,0,FAM_A
SKU_005,WH_NORTH,2023-06-12,517.0,525.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2205.0,198.0,0,FAM_A
SKU_005,WH_NORTH,2023-06-19,630.0,656.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1225.0,154.0,0,FAM_A
SKU_005,WH_NORTH,2023-06-26,603.0,609.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4674.0,56.0,0,FAM_A
SKU_005,WH_NORTH,2023-07-03,481.0,484.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4799.0,867.0,0,FAM_A
SKU_005,WH_NORTH,2023-07-10,420.0,441.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1907.0,409.0,0,FAM_A
SKU_005,WH_NORTH,2023-07-17,636.0,627.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1423.0,370.0,0,FAM_A
SKU_005,WH_NORTH,2023-07-24,592.0,643.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2425.0,595.0,0,FAM_A
SKU_005,WH_NORTH,2023-07-31,308.0,317.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2364.0,770.0,0,FAM_A
SKU_005,WH_NORTH,2023-08-07,463.0,474.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2260.0,557.0,0,FAM_A
SKU_005,WH_NORTH,2023-08-14,520.0,534.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1097.0,719.0,0,FAM_A
SKU_005,WH_NORTH,2023-08-21,593.0,629.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2709.0,475.0,0,FAM_A
SKU_005,WH_NORTH,2023-08-28,609.0,628.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1275.0,339.0,0,FAM_A
SKU_005,WH_NORTH,2023-09-04,534.0,514.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3530.0,372.0,0,FAM_A
SKU_005,WH_NORTH,2023-09-11,570.0,598.0,A,X,0.239,1,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3465.0,90.0,0,FAM_A
SKU_005,WH_NORTH,2023-09-18,508.0,508.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4122.0,413.0,0,FAM_A
SKU_005,WH_NORTH,2023-09-25,420.0,426.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1071.0,24.0,0,FAM_A
SKU_005,WH_NORTH,2023-10-02,469.0,453.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4691.0,238.0,0,FAM_A
SKU_005,WH_NORTH,2023-10-09,502.0,516.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3829.0,59.0,0,FAM_A
SKU_005,WH_NORTH,2023-10-16,496.0,491.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2300.0,653.0,0,FAM_A
SKU_005,WH_NORTH,2023-10-23,275.0,279.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4045.0,845.0,0,FAM_A
SKU_005,WH_NORTH,2023-10-30,453.0,453.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,5162.0,735.0,0,FAM_A
SKU_005,WH_NORTH,2023-11-06,507.0,543.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4470.0,712.0,0,FAM_A
SKU_005,WH_NORTH,2023-11-13,466.0,503.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4913.0,463.0,0,FAM_A
SKU_005,WH_NORTH,2023-11-20,471.0,477.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3096.0,829.0,0,FAM_A
SKU_005,WH_NORTH,2023-11-27,558.0,565.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4415.0,779.0,0,FAM_A
SKU_005,WH_NORTH,2023-12-04,371.0,369.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1944.0,691.0,0,FAM_A
SKU_005,WH_NORTH,2023-12-11,306.0,327.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4920.0,884.0,0,FAM_A
SKU_005,WH_NORTH,2023-12-18,458.0,458.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3374.0,163.0,0,FAM_A
SKU_005,WH_NORTH,2023-12-25,591.0,590.0,A,X,0.239,0,1,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1970.0,706.0,0,FAM_A
SKU_005,WH_NORTH,2024-01-01,702.0,725.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2776.0,206.0,0,FAM_A
SKU_005,WH_NORTH,2024-01-08,593.0,591.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4575.0,498.0,0,FAM_A
SKU_005,WH_NORTH,2024-01-15,325.0,328.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3971.0,244.0,0,FAM_A
SKU_005,WH_NORTH,2024-01-22,472.0,452.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2206.0,195.0,0,FAM_A
SKU_005,WH_NORTH,2024-01-29,531.0,548.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3081.0,439.0,0,FAM_A
SKU_005,WH_NORTH,2024-02-05,521.0,558.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2878.0,335.0,0,FAM_A
SKU_005,WH_NORTH,2024-02-12,564.0,581.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2070.0,904.0,0,FAM_A
SKU_005,WH_NORTH,2024-02-19,391.0,418.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,5145.0,319.0,0,FAM_A
SKU_005,WH_NORTH,2024-02-26,508.0,500.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1943.0,57.0,0,FAM_A
SKU_005,WH_NORTH,2024-03-04,550.0,560.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3085.0,328.0,0,FAM_A
SKU_005,WH_NORTH,2024-03-11,599.0,590.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3597.0,916.0,0,FAM_A
SKU_005,WH_NORTH,2024-03-18,404.0,405.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3813.0,797.0,0,FAM_A
SKU_005,WH_NORTH,2024-03-25,459.0,476.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2993.0,686.0,0,FAM_A
SKU_005,WH_NORTH,2024-04-01,177.0,180.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4148.0,937.0,0,FAM_A
SKU_005,WH_NORTH,2024-04-08,426.0,408.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4486.0,909.0,0,FAM_A
SKU_005,WH_NORTH,2024-04-15,437.0,421.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3138.0,904.0,0,FAM_A
SKU_005,WH_NORTH,2024-04-22,378.0,360.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1420.0,340.0,0,FAM_A
SKU_005,WH_NORTH,2024-04-29,520.0,533.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1825.0,316.0,0,FAM_A
SKU_005,WH_NORTH,2024-05-06,493.0,531.0,A,X,0.239,1,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1531.0,548.0,0,FAM_A
SKU_005,WH_NORTH,2024-05-13,230.0,254.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3676.0,758.0,0,FAM_A
SKU_005,WH_NORTH,2024-05-20,526.0,501.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2050.0,15.0,0,FAM_A
SKU_005,WH_NORTH,2024-05-27,389.0,416.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2219.0,174.0,0,FAM_A
SKU_005,WH_NORTH,2024-06-03,558.0,579.0,A,X,0.239,1,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1548.0,649.0,0,FAM_A
SKU_005,WH_NORTH,2024-06-10,347.0,326.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4918.0,778.0,0,FAM_A
SKU_005,WH_NORTH,2024-06-17,504.0,504.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1462.0,550.0,0,FAM_A
SKU_005,WH_NORTH,2024-06-24,466.0,488.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2732.0,380.0,0,FAM_A
SKU_005,WH_NORTH,2024-07-01,536.0,550.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2078.0,668.0,0,FAM_A
SKU_005,WH_NORTH,2024-07-08,515.0,499.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4194.0,612.0,0,FAM_A
SKU_005,WH_NORTH,2024-07-15,470.0,485.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1001.0,704.0,0,FAM_A
SKU_005,WH_NORTH,2024-07-22,317.0,286.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2038.0,319.0,0,FAM_A
SKU_005,WH_NORTH,2024-07-29,324.0,324.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3569.0,464.0,0,FAM_A
SKU_005,WH_NORTH,2024-08-05,430.0,453.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2658.0,458.0,0,FAM_A
SKU_005,WH_NORTH,2024-08-12,499.0,505.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2771.0,668.0,0,FAM_A
SKU_005,WH_NORTH,2024-08-19,427.0,423.0,A,X,0.239,1,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4308.0,276.0,0,FAM_A
SKU_005,WH_NORTH,2024-08-26,575.0,595.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3649.0,636.0,0,FAM_A
SKU_005,WH_NORTH,2024-09-02,467.0,487.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,5019.0,495.0,0,FAM_A
SKU_005,WH_NORTH,2024-09-09,385.0,410.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3921.0,230.0,0,FAM_A
SKU_005,WH_NORTH,2024-09-16,467.0,486.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2702.0,271.0,0,FAM_A
SKU_005,WH_NORTH,2024-09-23,527.0,550.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2559.0,588.0,0,FAM_A
SKU_005,WH_NORTH,2024-09-30,539.0,556.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4349.0,426.0,0,FAM_A
SKU_005,WH_NORTH,2024-10-07,724.0,736.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1219.0,458.0,0,FAM_A
SKU_005,WH_NORTH,2024-10-14,420.0,426.0,A,X,0.239,1,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3793.0,335.0,0,FAM_A
SKU_005,WH_NORTH,2024-10-21,491.0,492.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2269.0,549.0,0,FAM_A
SKU_005,WH_NORTH,2024-10-28,551.0,537.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3551.0,455.0,0,FAM_A
SKU_005,WH_NORTH,2024-11-04,497.0,487.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1748.0,109.0,0,FAM_A
SKU_005,WH_NORTH,2024-11-11,440.0,440.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,5192.0,402.0,0,FAM_A
SKU_005,WH_NORTH,2024-11-18,315.0,322.0,A,X,0.239,1,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,4992.0,19.0,0,FAM_A
SKU_005,WH_NORTH,2024-11-25,439.0,467.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3973.0,891.0,0,FAM_A
SKU_005,WH_NORTH,2024-12-02,372.0,375.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,2873.0,949.0,0,FAM_A
SKU_005,WH_NORTH,2024-12-09,294.0,313.0,A,X,0.239,1,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,5139.0,828.0,0,FAM_A
SKU_005,WH_NORTH,2024-12-16,405.0,427.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,1969.0,139.0,0,FAM_A
SKU_005,WH_NORTH,2024-12-23,375.0,375.0,A,X,0.239,0,1,14,2,254.25,76.27,0.2,114.41,0.95,1732.0,2706.0,3100.0,510.0,0,FAM_A
SKU_005,WH_SOUTH,2023-01-02,416.0,429.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1942.0,342.0,0,FAM_A
SKU_005,WH_SOUTH,2023-01-09,468.0,460.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1491.0,123.0,0,FAM_A
SKU_005,WH_SOUTH,2023-01-16,387.0,387.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,3439.0,453.0,0,FAM_A
SKU_005,WH_SOUTH,2023-01-23,497.0,476.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,3300.0,695.0,0,FAM_A
SKU_005,WH_SOUTH,2023-01-30,377.0,375.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,2839.0,701.0,0,FAM_A
SKU_005,WH_SOUTH,2023-02-06,504.0,514.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,2563.0,740.0,0,FAM_A
SKU_005,WH_SOUTH,2023-02-13,485.0,502.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,2264.0,261.0,0,FAM_A
SKU_005,WH_SOUTH,2023-02-20,433.0,427.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,2830.0,565.0,0,FAM_A
SKU_005,WH_SOUTH,2023-02-27,392.0,411.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1588.0,741.0,0,FAM_A
SKU_005,WH_SOUTH,2023-03-06,454.0,438.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,4267.0,177.0,0,FAM_A
SKU_005,WH_SOUTH,2023-03-13,497.0,484.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,2799.0,708.0,0,FAM_A
SKU_005,WH_SOUTH,2023-03-20,655.0,671.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,4218.0,454.0,0,FAM_A
SKU_005,WH_SOUTH,2023-03-27,537.0,566.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,2699.0,31.0,0,FAM_A
SKU_005,WH_SOUTH,2023-04-03,541.0,554.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1761.0,293.0,0,FAM_A
SKU_005,WH_SOUTH,2023-04-10,762.0,769.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,2651.0,80.0,0,FAM_A
SKU_005,WH_SOUTH,2023-04-17,493.0,468.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1465.0,163.0,0,FAM_A
SKU_005,WH_SOUTH,2023-04-24,490.0,466.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1436.0,754.0,0,FAM_A
SKU_005,WH_SOUTH,2023-05-01,512.0,519.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1106.0,749.0,0,FAM_A
SKU_005,WH_SOUTH,2023-05-08,333.0,332.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,2377.0,820.0,0,FAM_A
SKU_005,WH_SOUTH,2023-05-15,392.0,381.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,3477.0,59.0,0,FAM_A
SKU_005,WH_SOUTH,2023-05-22,386.0,391.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,4518.0,809.0,0,FAM_A
SKU_005,WH_SOUTH,2023-05-29,506.0,513.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,2265.0,270.0,0,FAM_A
SKU_005,WH_SOUTH,2023-06-05,420.0,438.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,3400.0,234.0,0,FAM_A
SKU_005,WH_SOUTH,2023-06-12,454.0,461.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1103.0,426.0,0,FAM_A
SKU_005,WH_SOUTH,2023-06-19,553.0,576.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,2402.0,123.0,0,FAM_A
SKU_005,WH_SOUTH,2023-06-26,529.0,534.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1311.0,446.0,0,FAM_A
SKU_005,WH_SOUTH,2023-07-03,422.0,425.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1050.0,173.0,0,FAM_A
SKU_005,WH_SOUTH,2023-07-10,369.0,387.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1290.0,422.0,0,FAM_A
SKU_005,WH_SOUTH,2023-07-17,558.0,550.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1092.0,377.0,0,FAM_A
SKU_005,WH_SOUTH,2023-07-24,519.0,564.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1650.0,318.0,0,FAM_A
SKU_005,WH_SOUTH,2023-07-31,270.0,278.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1596.0,399.0,0,FAM_A
SKU_005,WH_SOUTH,2023-08-07,406.0,416.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,4546.0,837.0,0,FAM_A
SKU_005,WH_SOUTH,2023-08-14,456.0,469.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,1067.0,277.0,0,FAM_A
SKU_005,WH_SOUTH,2023-08-21,520.0,552.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,814.0,81.0,0,FAM_A
SKU_005,WH_SOUTH,2023-08-28,534.0,551.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,2051.0,154.0,0,FAM_A
SKU_005,WH_SOUTH,2023-09-04,469.0,451.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,2117.0,728.0,0,FAM_A
SKU_005,WH_SOUTH,2023-09-11,500.0,525.0,A,X,0.239,0,0,14,2,254.25,76.27,0.2,114.41,0.95,1520.0,2375.0,2806.0,157.0,0,FAM_A
